,name,cate,dist,dire
1687,ak_400m_left_1100_speed.wav,AR,400m,left
1688,ak_400m_left_1103_reverse.wav,AR,400m,left
1689,m4_400m_left_1469_pitch.wav,AR,400m,left
1690,m4_400m_left_1469_pitch.wav,AR,400m,left
1691,m4_400m_left_1470_pitch.wav,AR,400m,left
1692,ak_400m_left_1095_speed.wav,AR,400m,left
1693,ak_400m_left_1096_reverse.wav,AR,400m,left
1694,ak_400m_right_1121_gain.wav,AR,400m,right
1695,m4_400m_right_1485_noise.wav,AR,400m,right
1696,ak_400m_right_1112_pitch.wav,AR,400m,right
1697,m4_400m_right_1489_pitch.wav,AR,400m,right
1698,ak_400m_right_1121_noise.wav,AR,400m,right
1699,ak_400m_right_1115_noise.wav,AR,400m,right
1700,ak_400m_right_1120_noise.wav,AR,400m,right
1701,ak_400m_right_1122_gain.wav,AR,400m,right
1702,ak_50m_back_1129_pitch.wav,AR,50m,back
1703,ak_50m_back_1127_pitch.wav,AR,50m,back
1704,ak_50m_back_1139_noise.wav,AR,50m,back
1705,m4_50m_back_1491_pan.wav,AR,50m,back
1706,m4_50m_back_1503_noise.wav,AR,50m,back
1707,m4_50m_back_1511_pan.wav,AR,50m,back
1708,m4_50m_back_1503_speed.wav,AR,50m,back
1709,ak_50m_back_1128_gain.wav,AR,50m,back
1710,ak_50m_back_1129_gain.wav,AR,50m,back
1711,ak_50m_back_1135_pan.wav,AR,50m,back
1712,ak_50m_back_1127_gain.wav,AR,50m,back
1713,m4_50m_back_1509_noise.wav,AR,50m,back
1714,m4_50m_front_1516_gain.wav,AR,50m,front
1715,ak_50m_front_1155_gain.wav,AR,50m,front
1716,m4_50m_front_1516_gain.wav,AR,50m,front
1717,m4_50m_front_1517_speed.wav,AR,50m,front
1718,m4_50m_front_1519_noise.wav,AR,50m,front
1719,ak_50m_front_1162_noise.wav,AR,50m,front
1720,m4_50m_front_1519_reverse.wav,AR,50m,front
1721,ak_50m_front_1163_pan.wav,AR,50m,front
1722,ak_50m_front_1160_pitch.wav,AR,50m,front
1723,ak_50m_front_1164_pan.wav,AR,50m,front
1724,ak_50m_front_1157_speed.wav,AR,50m,front
1725,ak_50m_front_1150_pitch.wav,AR,50m,front
1726,ak_50m_front_1154_reverse.wav,AR,50m,front
1727,ak_50m_front_1162_reverse.wav,AR,50m,front
1728,ak_50m_front_1154_pan.wav,AR,50m,front
1729,m4_50m_front_1521_pitch.wav,AR,50m,front
1730,m4_50m_front_1512_pan.wav,AR,50m,front
1731,ak_50m_front_1164_noise.wav,AR,50m,front
1732,ak_50m_left_1180_reverse.wav,AR,50m,left
1733,m4_50m_left_1535_speed.wav,AR,50m,left
1734,ak_50m_left_1174_reverse.wav,AR,50m,left
1735,ak_50m_left_1171_pitch.wav,AR,50m,left
1736,ak_50m_left_1167_speed.wav,AR,50m,left
1737,ak_50m_left_1182_pitch.wav,AR,50m,left
1738,m4_50m_left_1533_gain.wav,AR,50m,left
1739,ak_50m_left_1176_speed.wav,AR,50m,left
1740,m4_50m_left_1537_noise.wav,AR,50m,left
1741,ak_50m_left_1177_pan.wav,AR,50m,left
1742,ak_50m_left_1177_gain.wav,AR,50m,left
1743,ak_50m_left_1173_pitch.wav,AR,50m,left
1744,m4_50m_left_1539_pan.wav,AR,50m,left
1745,m4_50m_left_1537_noise.wav,AR,50m,left
1746,ak_50m_left_1174_pan.wav,AR,50m,left
1747,m4_50m_left_1525_gain.wav,AR,50m,left
1748,m4_50m_right_1542_gain.wav,AR,50m,right
1749,m4_50m_right_1550_noise.wav,AR,50m,right
1750,ak_50m_right_1200_pitch.wav,AR,50m,right
1751,ak_50m_right_1187_speed.wav,AR,50m,right
1752,ak_50m_right_1199_speed.wav,AR,50m,right
1753,ak_50m_right_1189_reverse.wav,AR,50m,right
1754,m4_50m_right_1541_gain.wav,AR,50m,right
1755,m4_50m_right_1548_speed.wav,AR,50m,right
1756,ak_50m_right_1187_noise.wav,AR,50m,right
1757,ak_50m_right_1201_reverse.wav,AR,50m,right
1758,ak_50m_right_1199_gain.wav,AR,50m,right
1759,m4_50m_right_1544_gain.wav,AR,50m,right
1760,ak_50m_right_1203_pitch.wav,AR,50m,right
1761,ak_50m_right_1188_pan.wav,AR,50m,right
1762,ak_50m_right_1200_reverse.wav,AR,50m,right
1763,ak_50m_right_1192_reverse.wav,AR,50m,right
1764,ak_50m_right_1198_gain.wav,AR,50m,right
1765,m4_50m_right_1542_gain.wav,AR,50m,right
1766,m4_600m_back_1560_pan.wav,AR,600m,back
1767,ak_600m_back_1221_noise.wav,AR,600m,back
1768,ak_600m_back_1205_pan.wav,AR,600m,back
1769,m4_600m_back_1570_speed.wav,AR,600m,back
1770,m4_600m_back_1554_pitch.wav,AR,600m,back
1771,m4_600m_back_1569_noise.wav,AR,600m,back
1772,m4_600m_back_1555_reverse.wav,AR,600m,back
1773,ak_600m_back_1210_speed.wav,AR,600m,back
1774,m4_600m_back_1558_speed.wav,AR,600m,back
1775,ak_600m_back_1204_reverse.wav,AR,600m,back
1776,m4_600m_back_1557_noise.wav,AR,600m,back
1777,ak_600m_back_1216_gain.wav,AR,600m,back
1778,m4_600m_back_1570_speed.wav,AR,600m,back
1779,ak_600m_back_1207_reverse.wav,AR,600m,back
1780,ak_600m_front_1236_gain.wav,AR,600m,front
1781,m4_600m_front_1584_noise.wav,AR,600m,front
1782,ak_600m_front_1240_gain.wav,AR,600m,front
1783,m4_600m_front_1572_reverse.wav,AR,600m,front
1784,ak_600m_front_1229_noise.wav,AR,600m,front
1785,m4_600m_front_1574_pan.wav,AR,600m,front
1786,ak_600m_front_1226_noise.wav,AR,600m,front
1787,ak_600m_front_1227_pan.wav,AR,600m,front
1788,m4_600m_front_1573_noise.wav,AR,600m,front
1789,ak_600m_front_1238_pitch.wav,AR,600m,front
1790,m4_600m_front_1578_speed.wav,AR,600m,front
1791,m4_600m_front_1583_pan.wav,AR,600m,front
1792,ak_600m_left_1250_gain.wav,AR,600m,left
1793,ak_600m_left_1243_noise.wav,AR,600m,left
1794,ak_600m_left_1244_speed.wav,AR,600m,left
1795,ak_600m_left_1243_reverse.wav,AR,600m,left
1796,ak_600m_left_1257_pan.wav,AR,600m,left
1797,m4_600m_left_1592_gain.wav,AR,600m,left
1798,ak_600m_left_1242_reverse.wav,AR,600m,left
1799,ak_600m_left_1243_speed.wav,AR,600m,left
1800,ak_600m_left_1246_noise.wav,AR,600m,left
1801,m4_600m_right_1614_pitch.wav,AR,600m,right
1802,m4_600m_right_1614_gain.wav,AR,600m,right
1803,m4_600m_right_1626_reverse.wav,AR,600m,right
1804,ak_600m_right_1263_reverse.wav,AR,600m,right
1805,m4_600m_right_1621_pitch.wav,AR,600m,right
1806,m4_600m_right_1615_pitch.wav,AR,600m,right
1807,m4_600m_right_1610_gain.wav,AR,600m,right
1808,m4_600m_right_1617_noise.wav,AR,600m,right
1809,ak_600m_right_1262_pan.wav,AR,600m,right
1810,m4_600m_right_1624_pan.wav,AR,600m,right
1811,ak_600m_right_1274_speed.wav,AR,600m,right
1812,ak_600m_right_1270_gain.wav,AR,600m,right
1813,ak_600m_right_1265_gain.wav,AR,600m,right
1814,m24_100m_back_0023_speed.wav,Sniper,100m,back
1815,m24_100m_back_0021_gain.wav,Sniper,100m,back
1816,m24_100m_back_0020_speed.wav,Sniper,100m,back
1817,m24_100m_back_0035_noise.wav,Sniper,100m,back
1818,m24_100m_back_0028_speed.wav,Sniper,100m,back
1819,m24_100m_back_0025_reverse.wav,Sniper,100m,back
1820,m24_100m_back_0027_noise.wav,Sniper,100m,back
1821,m24_100m_back_0023_noise.wav,Sniper,100m,back
1822,m24_100m_back_0026_reverse.wav,Sniper,100m,back
1823,m24_100m_back_0026_gain.wav,Sniper,100m,back
1824,m24_100m_back_0026_speed.wav,Sniper,100m,back
1825,m24_100m_back_0024_reverse.wav,Sniper,100m,back
1826,m24_100m_back_0020_gain.wav,Sniper,100m,back
1827,m24_100m_back_0026_speed.wav,Sniper,100m,back
1828,m24_100m_back_0020_noise.wav,Sniper,100m,back
1829,m24_100m_back_0027_noise.wav,Sniper,100m,back
1830,m24_100m_back_0023_reverse.wav,Sniper,100m,back
1831,m24_100m_back_0033_noise.wav,Sniper,100m,back
1832,m24_100m_back_0024_gain.wav,Sniper,100m,back
1833,m24_100m_back_0032_speed.wav,Sniper,100m,back
1834,m24_100m_back_0024_speed.wav,Sniper,100m,back
1835,m24_100m_back_0020_speed.wav,Sniper,100m,back
1836,m24_100m_back_0035_pan.wav,Sniper,100m,back
1837,m24_100m_back_0024_speed.wav,Sniper,100m,back
1838,m24_100m_back_0021_pitch.wav,Sniper,100m,back
1839,m24_100m_back_0026_speed.wav,Sniper,100m,back
1840,m24_100m_back_0032_pitch.wav,Sniper,100m,back
1841,m24_100m_back_0034_speed.wav,Sniper,100m,back
1842,m24_100m_back_0026_pan.wav,Sniper,100m,back
1843,m24_100m_back_0029_noise.wav,Sniper,100m,back
1844,m24_100m_back_0026_reverse.wav,Sniper,100m,back
1845,m24_100m_back_0025_pitch.wav,Sniper,100m,back
1846,m24_100m_front_0042_noise.wav,Sniper,100m,front
1847,m24_100m_front_0041_pitch.wav,Sniper,100m,front
1848,m24_100m_front_0044_gain.wav,Sniper,100m,front
1849,m24_100m_front_0037_pan.wav,Sniper,100m,front
1850,m24_100m_front_0039_reverse.wav,Sniper,100m,front
1851,m24_100m_front_0047_pitch.wav,Sniper,100m,front
1852,m24_100m_front_0044_gain.wav,Sniper,100m,front
1853,m24_100m_front_0036_pitch.wav,Sniper,100m,front
1854,m24_100m_front_0036_pitch.wav,Sniper,100m,front
1855,m24_100m_front_0036_noise.wav,Sniper,100m,front
1856,m24_100m_front_0044_gain.wav,Sniper,100m,front
1857,m24_100m_front_0047_gain.wav,Sniper,100m,front
1858,m24_100m_front_0047_gain.wav,Sniper,100m,front
1859,m24_100m_front_0039_pan.wav,Sniper,100m,front
1860,m24_100m_front_0041_gain.wav,Sniper,100m,front
1861,m24_100m_front_0037_speed.wav,Sniper,100m,front
1862,m24_100m_front_0038_pan.wav,Sniper,100m,front
1863,m24_100m_front_0048_noise.wav,Sniper,100m,front
1864,m24_100m_front_0039_pitch.wav,Sniper,100m,front
1865,m24_100m_front_0043_reverse.wav,Sniper,100m,front
1866,m24_100m_front_0048_pitch.wav,Sniper,100m,front
1867,m24_100m_front_0048_speed.wav,Sniper,100m,front
1868,m24_100m_front_0044_noise.wav,Sniper,100m,front
1869,m24_100m_front_0036_speed.wav,Sniper,100m,front
1870,m24_100m_front_0036_pitch.wav,Sniper,100m,front
1871,m24_100m_front_0048_speed.wav,Sniper,100m,front
1872,m24_100m_front_0036_gain.wav,Sniper,100m,front
1873,m24_100m_front_0041_pitch.wav,Sniper,100m,front
1874,m24_100m_front_0047_gain.wav,Sniper,100m,front
1875,m24_100m_front_0038_reverse.wav,Sniper,100m,front
1876,m24_100m_front_0039_pitch.wav,Sniper,100m,front
1877,m24_100m_front_0042_speed.wav,Sniper,100m,front
1878,m24_100m_left_0052_noise.wav,Sniper,100m,left
1879,m24_100m_left_0063_pitch.wav,Sniper,100m,left
1880,m24_100m_left_0063_speed.wav,Sniper,100m,left
1881,m24_100m_left_0064_pitch.wav,Sniper,100m,left
1882,m24_100m_left_0060_reverse.wav,Sniper,100m,left
1883,m24_100m_left_0064_pan.wav,Sniper,100m,left
1884,m24_100m_left_0055_speed.wav,Sniper,100m,left
1885,m24_100m_left_0062_noise.wav,Sniper,100m,left
1886,m24_100m_left_0063_pitch.wav,Sniper,100m,left
1887,m24_100m_left_0058_pitch.wav,Sniper,100m,left
1888,m24_100m_left_0060_pan.wav,Sniper,100m,left
1889,m24_100m_left_0059_reverse.wav,Sniper,100m,left
1890,m24_100m_left_0052_reverse.wav,Sniper,100m,left
1891,m24_100m_left_0056_speed.wav,Sniper,100m,left
1892,m24_100m_left_0062_pitch.wav,Sniper,100m,left
1893,m24_100m_left_0049_noise.wav,Sniper,100m,left
1894,m24_100m_left_0049_pan.wav,Sniper,100m,left
1895,m24_100m_left_0062_pan.wav,Sniper,100m,left
1896,m24_100m_left_0064_speed.wav,Sniper,100m,left
1897,m24_100m_left_0056_pitch.wav,Sniper,100m,left
1898,m24_100m_left_0049_pan.wav,Sniper,100m,left
1899,m24_100m_left_0059_speed.wav,Sniper,100m,left
1900,m24_100m_left_0057_reverse.wav,Sniper,100m,left
1901,m24_100m_left_0052_reverse.wav,Sniper,100m,left
1902,m24_100m_left_0055_noise.wav,Sniper,100m,left
1903,m24_100m_left_0050_pan.wav,Sniper,100m,left
1904,m24_100m_left_0049_pan.wav,Sniper,100m,left
1905,m24_100m_left_0057_pan.wav,Sniper,100m,left
1906,m24_100m_left_0057_pitch.wav,Sniper,100m,left
1907,m24_100m_left_0063_pitch.wav,Sniper,100m,left
1908,m24_100m_left_0062_reverse.wav,Sniper,100m,left
1909,m24_100m_right_0068_pan.wav,Sniper,100m,right
1910,m24_100m_right_0067_gain.wav,Sniper,100m,right
1911,m24_100m_right_0070_gain.wav,Sniper,100m,right
1912,m24_100m_right_0075_gain.wav,Sniper,100m,right
1913,m24_100m_right_0066_pan.wav,Sniper,100m,right
1914,m24_100m_right_0075_gain.wav,Sniper,100m,right
1915,m24_100m_right_0074_speed.wav,Sniper,100m,right
1916,m24_100m_right_0074_speed.wav,Sniper,100m,right
1917,m24_100m_right_0069_speed.wav,Sniper,100m,right
1918,m24_100m_right_0067_pitch.wav,Sniper,100m,right
1919,m24_100m_right_0074_reverse.wav,Sniper,100m,right
1920,m24_100m_right_0070_reverse.wav,Sniper,100m,right
1921,m24_100m_right_0070_noise.wav,Sniper,100m,right
1922,m24_100m_right_0069_noise.wav,Sniper,100m,right
1923,m24_100m_right_0074_gain.wav,Sniper,100m,right
1924,m24_100m_right_0072_pitch.wav,Sniper,100m,right
1925,m24_100m_right_0075_gain.wav,Sniper,100m,right
1926,m24_100m_right_0072_pitch.wav,Sniper,100m,right
1927,m24_100m_right_0071_reverse.wav,Sniper,100m,right
1928,m24_100m_right_0068_speed.wav,Sniper,100m,right
1929,m24_100m_right_0075_reverse.wav,Sniper,100m,right
1930,m24_100m_right_0073_noise.wav,Sniper,100m,right
1931,m24_100m_right_0071_noise.wav,Sniper,100m,right
1932,m24_100m_right_0067_noise.wav,Sniper,100m,right
1933,m24_100m_right_0069_pitch.wav,Sniper,100m,right
1934,m24_100m_right_0074_speed.wav,Sniper,100m,right
1935,m24_100m_right_0075_noise.wav,Sniper,100m,right
1936,m24_100m_right_0070_noise.wav,Sniper,100m,right
1937,m24_100m_right_0072_speed.wav,Sniper,100m,right
1938,m24_100m_right_0074_pan.wav,Sniper,100m,right
1939,m24_100m_right_0066_reverse.wav,Sniper,100m,right
1940,m24_100m_right_0067_pitch.wav,Sniper,100m,right
1941,m24_100m_right_0073_gain.wav,Sniper,100m,right
1942,m24_100m_right_0067_pan.wav,Sniper,100m,right
1943,m24_100m_right_0074_noise.wav,Sniper,100m,right
1944,m24_200m_back_0079_speed.wav,Sniper,200m,back
1945,m24_200m_back_0086_noise.wav,Sniper,200m,back
1946,m24_200m_back_0084_gain.wav,Sniper,200m,back
1947,m24_200m_back_0086_reverse.wav,Sniper,200m,back
1948,m24_200m_back_0082_noise.wav,Sniper,200m,back
1949,m24_200m_back_0081_gain.wav,Sniper,200m,back
1950,m24_200m_back_0084_noise.wav,Sniper,200m,back
1951,m24_200m_back_0079_speed.wav,Sniper,200m,back
1952,m24_200m_back_0086_pan.wav,Sniper,200m,back
1953,m24_200m_back_0077_pan.wav,Sniper,200m,back
1954,m24_200m_back_0078_gain.wav,Sniper,200m,back
1955,m24_200m_back_0081_pan.wav,Sniper,200m,back
1956,m24_200m_back_0086_gain.wav,Sniper,200m,back
1957,m24_200m_back_0080_pan.wav,Sniper,200m,back
1958,m24_200m_back_0077_speed.wav,Sniper,200m,back
1959,m24_200m_back_0084_reverse.wav,Sniper,200m,back
1960,m24_200m_back_0086_noise.wav,Sniper,200m,back
1961,m24_200m_back_0080_pitch.wav,Sniper,200m,back
1962,m24_200m_back_0080_reverse.wav,Sniper,200m,back
1963,m24_200m_back_0081_pitch.wav,Sniper,200m,back
1964,m24_200m_back_0077_pan.wav,Sniper,200m,back
1965,m24_200m_back_0084_speed.wav,Sniper,200m,back
1966,m24_200m_back_0085_gain.wav,Sniper,200m,back
1967,m24_200m_back_0086_noise.wav,Sniper,200m,back
1968,m24_200m_back_0077_pitch.wav,Sniper,200m,back
1969,m24_200m_back_0086_gain.wav,Sniper,200m,back
1970,m24_200m_back_0079_pitch.wav,Sniper,200m,back
1971,m24_200m_back_0081_pan.wav,Sniper,200m,back
1972,m24_200m_back_0080_speed.wav,Sniper,200m,back
1973,m24_200m_back_0077_speed.wav,Sniper,200m,back
1974,m24_200m_back_0083_reverse.wav,Sniper,200m,back
1975,m24_200m_back_0085_speed.wav,Sniper,200m,back
1976,m24_200m_back_0078_speed.wav,Sniper,200m,back
1977,m24_200m_back_0085_pan.wav,Sniper,200m,back
1978,m24_200m_back_0081_pitch.wav,Sniper,200m,back
1979,m24_200m_front_0099_pan.wav,Sniper,200m,front
1980,m24_200m_front_0093_pitch.wav,Sniper,200m,front
1981,m24_200m_front_0091_pitch.wav,Sniper,200m,front
1982,m24_200m_front_0098_noise.wav,Sniper,200m,front
1983,m24_200m_front_0097_pitch.wav,Sniper,200m,front
1984,m24_200m_front_0102_gain.wav,Sniper,200m,front
1985,m24_200m_front_0104_gain.wav,Sniper,200m,front
1986,m24_200m_front_0100_speed.wav,Sniper,200m,front
1987,m24_200m_front_0091_pan.wav,Sniper,200m,front
1988,m24_200m_front_0093_pitch.wav,Sniper,200m,front
1989,m24_200m_front_0104_reverse.wav,Sniper,200m,front
1990,m24_200m_front_0091_reverse.wav,Sniper,200m,front
1991,m24_200m_front_0098_pitch.wav,Sniper,200m,front
1992,m24_200m_front_0100_noise.wav,Sniper,200m,front
1993,m24_200m_front_0088_reverse.wav,Sniper,200m,front
1994,m24_200m_front_0095_reverse.wav,Sniper,200m,front
1995,m24_200m_front_0088_speed.wav,Sniper,200m,front
1996,m24_200m_front_0087_reverse.wav,Sniper,200m,front
1997,m24_200m_front_0097_pan.wav,Sniper,200m,front
1998,m24_200m_front_0103_reverse.wav,Sniper,200m,front
1999,m24_200m_front_0089_reverse.wav,Sniper,200m,front
2000,m24_200m_front_0095_reverse.wav,Sniper,200m,front
2001,m24_200m_front_0097_pan.wav,Sniper,200m,front
2002,m24_200m_front_0089_speed.wav,Sniper,200m,front
2003,m24_200m_front_0103_gain.wav,Sniper,200m,front
2004,m24_200m_front_0088_pan.wav,Sniper,200m,front
2005,m24_200m_front_0092_pan.wav,Sniper,200m,front
2006,m24_200m_front_0089_pan.wav,Sniper,200m,front
2007,m24_200m_left_0113_reverse.wav,Sniper,200m,left
2008,m24_200m_left_0112_noise.wav,Sniper,200m,left
2009,m24_200m_left_0114_speed.wav,Sniper,200m,left
2010,m24_200m_left_0113_noise.wav,Sniper,200m,left
2011,m24_200m_left_0105_speed.wav,Sniper,200m,left
2012,m24_200m_left_0106_gain.wav,Sniper,200m,left
2013,m24_200m_left_0115_speed.wav,Sniper,200m,left
2014,m24_200m_left_0109_speed.wav,Sniper,200m,left
2015,m24_200m_left_0113_gain.wav,Sniper,200m,left
2016,m24_200m_left_0105_pan.wav,Sniper,200m,left
2017,m24_200m_left_0109_reverse.wav,Sniper,200m,left
2018,m24_200m_left_0105_noise.wav,Sniper,200m,left
2019,m24_200m_left_0105_noise.wav,Sniper,200m,left
2020,m24_200m_left_0106_reverse.wav,Sniper,200m,left
2021,m24_200m_left_0114_pitch.wav,Sniper,200m,left
2022,m24_200m_left_0112_pitch.wav,Sniper,200m,left
2023,m24_200m_left_0114_pan.wav,Sniper,200m,left
2024,m24_200m_left_0111_reverse.wav,Sniper,200m,left
2025,m24_200m_left_0114_speed.wav,Sniper,200m,left
2026,m24_200m_left_0106_pitch.wav,Sniper,200m,left
2027,m24_200m_left_0112_reverse.wav,Sniper,200m,left
2028,m24_200m_left_0111_gain.wav,Sniper,200m,left
2029,m24_200m_left_0105_pan.wav,Sniper,200m,left
2030,m24_200m_left_0109_gain.wav,Sniper,200m,left
2031,m24_200m_left_0106_pan.wav,Sniper,200m,left
2032,m24_200m_left_0106_gain.wav,Sniper,200m,left
2033,m24_200m_left_0105_pitch.wav,Sniper,200m,left
2034,m24_200m_left_0105_speed.wav,Sniper,200m,left
2035,m24_200m_left_0112_speed.wav,Sniper,200m,left
2036,m24_200m_left_0113_pan.wav,Sniper,200m,left
2037,m24_200m_left_0113_noise.wav,Sniper,200m,left
2038,m24_200m_left_0114_gain.wav,Sniper,200m,left
2039,m24_200m_left_0113_reverse.wav,Sniper,200m,left
2040,m24_200m_left_0106_reverse.wav,Sniper,200m,left
2041,m24_200m_left_0109_pitch.wav,Sniper,200m,left
2042,m24_200m_left_0114_pan.wav,Sniper,200m,left
2043,m24_200m_left_0109_pan.wav,Sniper,200m,left
2044,m24_200m_right_0123_pan.wav,Sniper,200m,right
2045,m24_200m_right_0119_noise.wav,Sniper,200m,right
2046,m24_200m_right_0118_gain.wav,Sniper,200m,right
2047,m24_200m_right_0119_pan.wav,Sniper,200m,right
2048,m24_200m_right_0125_pan.wav,Sniper,200m,right
2049,m24_200m_right_0130_reverse.wav,Sniper,200m,right
2050,m24_200m_right_0125_pan.wav,Sniper,200m,right
2051,m24_200m_right_0126_pan.wav,Sniper,200m,right
2052,m24_200m_right_0130_reverse.wav,Sniper,200m,right
2053,m24_200m_right_0124_speed.wav,Sniper,200m,right
2054,m24_200m_right_0124_speed.wav,Sniper,200m,right
2055,m24_200m_right_0128_speed.wav,Sniper,200m,right
2056,m24_200m_right_0119_pan.wav,Sniper,200m,right
2057,m24_200m_right_0125_gain.wav,Sniper,200m,right
2058,m24_200m_right_0130_noise.wav,Sniper,200m,right
2059,m24_200m_right_0120_gain.wav,Sniper,200m,right
2060,m24_200m_right_0130_noise.wav,Sniper,200m,right
2061,m24_200m_right_0126_pitch.wav,Sniper,200m,right
2062,m24_200m_right_0131_pitch.wav,Sniper,200m,right
2063,m24_200m_right_0119_noise.wav,Sniper,200m,right
2064,m24_200m_right_0131_pan.wav,Sniper,200m,right
2065,m24_200m_right_0125_speed.wav,Sniper,200m,right
2066,m24_200m_right_0126_gain.wav,Sniper,200m,right
2067,m24_200m_right_0117_reverse.wav,Sniper,200m,right
2068,m24_200m_right_0120_gain.wav,Sniper,200m,right
2069,m24_200m_right_0127_speed.wav,Sniper,200m,right
2070,m24_200m_right_0119_pan.wav,Sniper,200m,right
2071,m24_200m_right_0120_speed.wav,Sniper,200m,right
2072,m24_200m_right_0130_reverse.wav,Sniper,200m,right
2073,m24_200m_right_0119_reverse.wav,Sniper,200m,right
2074,m24_200m_right_0117_speed.wav,Sniper,200m,right
2075,m24_400m_back_0142_noise.wav,Sniper,400m,back
2076,m24_400m_back_0146_pan.wav,Sniper,400m,back
2077,m24_400m_back_0142_pan.wav,Sniper,400m,back
2078,m24_400m_back_0147_pan.wav,Sniper,400m,back
2079,m24_400m_back_0151_reverse.wav,Sniper,400m,back
2080,m24_400m_back_0136_pan.wav,Sniper,400m,back
2081,m24_400m_back_0144_noise.wav,Sniper,400m,back
2082,m24_400m_back_0138_noise.wav,Sniper,400m,back
2083,m24_400m_back_0133_pan.wav,Sniper,400m,back
2084,m24_400m_back_0145_speed.wav,Sniper,400m,back
2085,m24_400m_back_0148_speed.wav,Sniper,400m,back
2086,m24_400m_back_0139_pitch.wav,Sniper,400m,back
2087,m24_400m_back_0149_reverse.wav,Sniper,400m,back
2088,m24_400m_back_0151_pan.wav,Sniper,400m,back
2089,m24_400m_back_0151_pitch.wav,Sniper,400m,back
2090,m24_400m_back_0143_speed.wav,Sniper,400m,back
2091,m24_400m_back_0149_gain.wav,Sniper,400m,back
2092,m24_400m_back_0148_noise.wav,Sniper,400m,back
2093,m24_400m_back_0136_speed.wav,Sniper,400m,back
2094,m24_400m_back_0150_gain.wav,Sniper,400m,back
2095,m24_400m_back_0132_pitch.wav,Sniper,400m,back
2096,m24_400m_back_0147_reverse.wav,Sniper,400m,back
2097,m24_400m_back_0136_speed.wav,Sniper,400m,back
2098,m24_400m_back_0147_pan.wav,Sniper,400m,back
2099,m24_400m_back_0144_pitch.wav,Sniper,400m,back
2100,m24_400m_back_0143_reverse.wav,Sniper,400m,back
2101,m24_400m_back_0150_gain.wav,Sniper,400m,back
2102,m24_400m_back_0145_reverse.wav,Sniper,400m,back
2103,m24_400m_back_0133_speed.wav,Sniper,400m,back
2104,m24_400m_front_0168_pitch.wav,Sniper,400m,front
2105,m24_400m_front_0156_noise.wav,Sniper,400m,front
2106,m24_400m_front_0157_gain.wav,Sniper,400m,front
2107,m24_400m_front_0169_reverse.wav,Sniper,400m,front
2108,m24_400m_front_0166_noise.wav,Sniper,400m,front
2109,m24_400m_front_0164_speed.wav,Sniper,400m,front
2110,m24_400m_front_0154_noise.wav,Sniper,400m,front
2111,m24_400m_front_0169_speed.wav,Sniper,400m,front
2112,m24_400m_front_0169_pan.wav,Sniper,400m,front
2113,m24_400m_front_0169_gain.wav,Sniper,400m,front
2114,m24_400m_front_0167_gain.wav,Sniper,400m,front
2115,m24_400m_front_0170_pitch.wav,Sniper,400m,front
2116,m24_400m_front_0168_gain.wav,Sniper,400m,front
2117,m24_400m_front_0170_speed.wav,Sniper,400m,front
2118,m24_400m_front_0158_gain.wav,Sniper,400m,front
2119,m24_400m_front_0164_speed.wav,Sniper,400m,front
2120,m24_400m_front_0152_speed.wav,Sniper,400m,front
2121,m24_400m_front_0158_gain.wav,Sniper,400m,front
2122,m24_400m_front_0158_pan.wav,Sniper,400m,front
2123,m24_400m_front_0157_pitch.wav,Sniper,400m,front
2124,m24_400m_front_0155_reverse.wav,Sniper,400m,front
2125,m24_400m_front_0167_pitch.wav,Sniper,400m,front
2126,m24_400m_front_0158_pitch.wav,Sniper,400m,front
2127,m24_400m_front_0165_noise.wav,Sniper,400m,front
2128,m24_400m_front_0163_speed.wav,Sniper,400m,front
2129,m24_400m_front_0165_reverse.wav,Sniper,400m,front
2130,m24_400m_front_0154_pan.wav,Sniper,400m,front
2131,m24_400m_front_0170_noise.wav,Sniper,400m,front
2132,m24_400m_front_0156_speed.wav,Sniper,400m,front
2133,m24_400m_left_0186_pitch.wav,Sniper,400m,left
2134,m24_400m_left_0184_reverse.wav,Sniper,400m,left
2135,m24_400m_left_0171_pan.wav,Sniper,400m,left
2136,m24_400m_left_0194_pan.wav,Sniper,400m,left
2137,m24_400m_left_0183_speed.wav,Sniper,400m,left
2138,m24_400m_left_0171_reverse.wav,Sniper,400m,left
2139,m24_400m_left_0174_reverse.wav,Sniper,400m,left
2140,m24_400m_left_0178_speed.wav,Sniper,400m,left
2141,m24_400m_left_0188_gain.wav,Sniper,400m,left
2142,m24_400m_left_0187_gain.wav,Sniper,400m,left
2143,m24_400m_left_0171_noise.wav,Sniper,400m,left
2144,m24_400m_left_0186_noise.wav,Sniper,400m,left
2145,m24_400m_left_0173_reverse.wav,Sniper,400m,left
2146,m24_400m_left_0178_pitch.wav,Sniper,400m,left
2147,m24_400m_left_0186_pitch.wav,Sniper,400m,left
2148,m24_400m_left_0187_gain.wav,Sniper,400m,left
2149,m24_400m_left_0187_pitch.wav,Sniper,400m,left
2150,m24_400m_left_0173_noise.wav,Sniper,400m,left
2151,m24_400m_left_0191_pitch.wav,Sniper,400m,left
2152,m24_400m_left_0183_noise.wav,Sniper,400m,left
2153,m24_400m_right_0207_noise.wav,Sniper,400m,right
2154,m24_400m_right_0219_speed.wav,Sniper,400m,right
2155,m24_400m_right_0204_speed.wav,Sniper,400m,right
